Sales_ID,Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,City_Name,State_Code_city,City_Code_postal,Region_Code,Region,State_Name,Sold
5279,Volkswagen Polo GT TDI,2012,400000,95000,CT24,ST13,680001,Diesel,Individual,Manual,First Owner,19.7 kmpl,1598 CC,103.6 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,N
5280,Mahindra Bolero SLX 2WD BSIII,2011,350000,200000,CT08,ST29,700053,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,7,Kolkata,ST29,CT08,R2,East,West Bengal,N
5281,Maruti Swift VDI BSIV,2015,484999,30000,CT04,ST24,641043,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,N
5282,Maruti Swift VDI BSIV,2015,484999,30000,CT19,ST12,570004,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
5283,Volkswagen CrossPolo 1.5 TDI,2013,350000,70000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.5 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,N
5284,Toyota Fortuner 4x2 AT TRD Sportivo,2014,1400000,80000,CT10,ST12,560063,Diesel,Individual,Automatic,Second Owner,12.55 kmpl,2982 CC,168.7 bhp,7,Bangalore,ST12,CT10,R4,South,Karnataka,N
5285,Maruti Swift Dzire VDi,2012,250000,100000,CT07,ST13,682024,Diesel,Individual,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
5286,Maruti Swift Dzire ZDI Plus,2017,655000,70000,CT09,ST34,110029,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
5287,Honda Jazz 1.5 V i DTEC,2016,500000,30000,CT06,ST22,302029,Diesel,Individual,Manual,First Owner,27.3 kmpl,1498 CC,98.6 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,N
5288,Chevrolet Beat LS,2016,300000,15000,CT23,ST12,574142,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,N
5289,Ford Figo Aspire 1.5 TDCi Titanium,2018,650000,21000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,N
5290,Maruti Wagon R VXI 1.2,2014,300000,35000,CT09,ST34,110029,Petrol,Individual,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
5291,Honda Jazz 1.2 VX i VTEC,2016,475000,25000,CT19,ST12,570004,Petrol,Individual,Manual,First Owner,18.7 kmpl,1199 CC,88.7 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
5292,Tata Tiago 1.2 Revotron XZ WO Alloy,2017,450000,30000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,N
5293,Maruti Swift Dzire VDI,2019,754000,10000,CT27,ST11,831001,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
5294,Hyundai i10 Sportz,2013,300000,40000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,N
5295,Hyundai EON Magna Plus,2014,250000,25000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
5296,Maruti Swift Dzire VDI,2018,725000,15000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,N
5297,Maruti Alto LXi,2008,95000,70000,CT15,ST20,751022,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,N
5298,Hyundai Santro Sportz BSIV,2018,475000,7800,CT08,ST29,700053,Petrol,Individual,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
5299,Tata Safari Storme LX,2014,575000,55000,CT14,ST07,395101,Diesel,Individual,Manual,First Owner,14.0 kmpl,2179 CC,138.1 bhp,7,Surat,ST07,CT14,R3,West,Gujarat,N
5300,Tata Tiago 1.2 Revotron XT,2016,350000,30000,CT20,ST28,208002,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
5301,Mahindra Bolero 2011-2019 SLX,2013,330000,125000,CT13,ST04,800002,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,7,Patna,ST04,CT13,R2,East,Bihar,N
5302,Maruti Swift VXI Deca,2016,482000,50000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,N
5303,Ford EcoSport 1.5 TDCi Ambiente BSIV,2017,625000,40000,CT21,ST27,248001,Diesel,Individual,Manual,Fourth & Above Owner,22.77 kmpl,1498 CC,98.59 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,N
5304,Tata Tiago 1.2 Revotron XM Option,2017,380000,30000,CT06,ST22,302029,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,N
5305,Chevrolet Beat LT,2016,310000,30000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
5306,Maruti Swift Dzire VXi,2009,280000,35000,CT03,ST24,600039,Petrol,Individual,Manual,First Owner,17.5 kmpl,1298 CC,85.8 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
5307,Renault Duster Petrol RXS CVT,2018,900000,30000,CT16,ST23,737101,Petrol,Individual,Automatic,First Owner,14.99 kmpl,1498 CC,104.5 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,N
5308,Maruti Wagon R VXI Minor,2010,250000,60000,CT03,ST24,600039,Petrol,Individual,Manual,First Owner,18.9 kmpl,1061 CC,67 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
5309,Hyundai Verna 1.6 VTVT S,2017,750000,39000,CT23,ST12,574142,Petrol,Individual,Manual,First Owner,17.01 kmpl,1591 CC,121.3 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,N
5310,Renault KWID 1.0 RXT Optional,2019,420000,15000,CT23,ST12,574142,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,N
5311,Honda Amaze S Petrol BSIV,2019,670000,5000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,19.5 kmpl,1199 CC,88.76 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,N
5312,Hyundai i10 Magna 1.1L,2016,420000,9750,CT18,ST21,141003,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,N
5313,Toyota Innova Crysta 2.4 ZX MT BSIV,2016,1800000,110000,CT01,ST15,400035,Diesel,Individual,Manual,First Owner,13.68 kmpl,2393 CC,147.8 bhp,7,Mumbai,ST15,CT01,R3,West,Maharashtra,N
5314,Honda WR-V i-VTEC VX,2018,900000,35000,CT14,ST07,395101,Petrol,Individual,Manual,First Owner,17.5 kmpl,1199 CC,88.7 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,N
5315,Mahindra XUV500 W6 2WD,2015,1200000,10000,CT04,ST24,641043,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,7,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,N
5316,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,195000,157138,CT24,ST13,680001,Diesel,Individual,Manual,Third Owner,10.5 kmpl,2179 CC,120 bhp,7,Thrissur,ST13,CT24,R4,South,Kerala,N
5317,Hyundai Verna CRDi,2007,185000,120000,CT05,ST25,500020,Diesel,Individual,Manual,Fourth & Above Owner,16.8 kmpl,1493 CC,110 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,N
5318,Hyundai i10 Magna 1.1L,2008,185000,110000,CT13,ST04,800002,Petrol,Individual,Manual,Fourth & Above Owner,19.81 kmpl,1086 CC,68.05 bhp,5,Patna,ST04,CT13,R2,East,Bihar,N
5319,Mahindra XUV500 W9 BSIV,2018,1525000,46000,CT14,ST07,395101,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,152.87 bhp,7,Surat,ST07,CT14,R3,West,Gujarat,N
5320,Maruti Swift VXI BSIII W/ ABS,2006,215000,102000,CT16,ST23,737101,Petrol,Individual,Manual,Third Owner,16.1 kmpl,1298 CC,88.2 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,N
5321,Maruti Alto 800 Base,2015,210000,50000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
5322,Toyota Innova Crysta 2.4 VX MT BSIV,2016,1700000,110000,CT11,ST07,382220,Diesel,Individual,Manual,Second Owner,13.68 kmpl,2393 CC,147.8 bhp,7,Ahmedabad,ST07,CT11,R3,West,Gujarat,N
5324,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2009,530000,285000,CT25,ST01,524225,Diesel,Individual,Manual,Third Owner,12.8 kmpl,2494 CC,102 bhp,8,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
5325,Honda City i VTEC VX Option,2015,800000,50000,CT24,ST13,680001,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.3 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,N
5326,Maruti Swift VDI BSIV,2014,570000,70000,CT25,ST01,524225,Diesel,Individual,Manual,Second Owner,25.2 kmpl,1248 CC,74 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
5327,Maruti SX4 VDI,2012,350000,120000,CT06,ST22,302029,Diesel,Individual,Manual,Second Owner,21.5 kmpl,1248 CC,88.8 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,N
5328,Hyundai i20 1.4 CRDi Magna,2011,350000,93000,CT10,ST12,560063,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,90 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
5329,Mahindra Bolero Power Plus SLX,2018,750000,50000,CT10,ST12,560063,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,7,Bangalore,ST12,CT10,R4,South,Karnataka,N
5330,Maruti Eeco 7 Seater Standard BSIV,2011,160000,100000,CT25,ST01,524225,Petrol,Individual,Manual,Second Owner,15.37 kmpl,1196 CC,73 bhp,7,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
5331,Tata Indigo CS LS DiCOR,2010,150000,70000,CT24,ST13,680001,Diesel,Individual,Manual,Third Owner,15.7 kmpl,1405 CC,70 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,N
5333,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,562000,5000,CT25,ST01,524225,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
5334,Hyundai i10 Magna,2012,290000,27000,CT20,ST28,208002,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
5335,Mahindra XUV500 W6 2WD,2014,600000,122000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,7,Dehradun,ST27,CT21,R1,Central,Uttarakhand,N
5336,Hyundai Xcent 1.1 CRDi S,2015,401000,74000,CT28,ST11,834001,Diesel,Individual,Manual,Second Owner,24.4 kmpl,1120 CC,71 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
5337,Maruti Swift Dzire AMT ZXI Plus,2019,750000,6500,CT03,ST24,600039,Petrol,Individual,Automatic,First Owner,21.21 kmpl,1197 CC,81.80 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
5338,Mahindra Bolero SLX,2007,240000,80000,CT14,ST07,395101,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,7,Surat,ST07,CT14,R3,West,Gujarat,N
5339,Maruti Alto K10 2010-2014 VXI,2012,229999,50000,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
5340,Mahindra Bolero 2011-2019 ZLX,2013,500000,50000,CT24,ST13,680001,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,7,Thrissur,ST13,CT24,R4,South,Kerala,N
5341,Maruti Gypsy King ST BSIII,2010,350000,80000,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,11.96 kmpl,1298 CC,80 bhp,8,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
5342,Datsun RediGO T Option,2018,217000,25000,CT25,ST01,524225,Petrol,Individual,Manual,First Owner,22.7 kmpl,799 CC,53.64 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
5343,Nissan Sunny XL D,2018,670000,35000,CT09,ST34,110029,Diesel,Individual,Manual,First Owner,22.71 kmpl,1461 CC,84.8 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
5344,Maruti Alto K10 2010-2014 VXI,2011,225000,30000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
5345,Maruti Vitara Brezza ZXI Plus AT Dual Tone,2020,737000,10000,CT12,ST28,201301,Petrol,Individual,Automatic,First Owner,18.76 kmpl,1462 CC,103.26 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
5346,Maruti Celerio LXI,2014,300000,80000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,N
5347,Tata Indigo LX,2008,85000,120000,CT09,ST34,110029,Diesel,Individual,Manual,First Owner,17.0 kmpl,1405 CC,70 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
5348,Hyundai Verna Transform VGT CRDi,2010,195000,120000,CT12,ST28,201301,Diesel,Individual,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
5349,Honda WR-V i-DTEC S,2017,675000,127991,CT22,ST14,452003,Diesel,Dealer,Manual,First Owner,25.5 kmpl,1498 CC,98.6 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
5350,Mitsubishi Lancer 2.0 GLd,1999,150000,198000,CT13,ST04,800002,Diesel,Individual,Manual,Second Owner,14.8 kmpl,1998 CC,68 bhp,5,Patna,ST04,CT13,R2,East,Bihar,N
5351,Tata Indigo eCS GLX,2010,290000,65000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,15.64 kmpl,1193 CC,64.1 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
5353,Maruti Ciaz 1.3 Zeta,2018,889000,20000,CT03,ST24,600039,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
5354,Volkswagen Ameo 1.2 MPI Comfortline,2016,400000,60000,CT04,ST24,641043,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,N
5355,Renault KWID RXT Optional,2018,390000,13120,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
5356,Jeep Compass 2.0 Longitude BSIV,2017,1550000,87500,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,17.1 kmpl,1956 CC,170 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,N
5357,Hyundai Verna 1.6 SX CRDi (O),2014,600000,125000,CT07,ST13,682024,Diesel,Individual,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
5358,Hyundai Elite i20 Asta Option CVT BSIV,2018,800000,25000,CT13,ST04,800002,Petrol,Individual,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,5,Patna,ST04,CT13,R2,East,Bihar,N
5359,Maruti Ertiga ZDI,2013,600000,120000,CT06,ST22,302029,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.8 bhp,7,Jaipur,ST22,CT06,R5,North,Rajasthan,N
5360,Hyundai Verna 1.6 VTVT SX,2015,795000,35000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,17.01 kmpl,1591 CC,121.3 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,N
5361,Hyundai i20 Asta Option 1.4 CRDi,2016,735000,25000,CT09,ST34,110029,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
5362,Skoda Octavia L and K 1.9 TDI MT,2005,250000,120000,CT01,ST15,400035,Diesel,Individual,Manual,Third Owner,16.4 kmpl,1896 CC,90 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
5363,Renault KWID AMT,2018,400000,25000,CT03,ST24,600039,Petrol,Individual,Automatic,First Owner,24.04 kmpl,999 CC,67 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
5364,Mahindra Xylo D2 BSIV,2014,395000,140000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,14.0 kmpl,2489 CC,95 bhp,8,Dehradun,ST27,CT21,R1,Central,Uttarakhand,N
5365,Hyundai Accent CRDi,2005,130000,79000,CT26,ST15,431001,Diesel,Individual,Manual,Second Owner,13.1 kmpl,1493 CC,82 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
5366,Renault Lodgy 85PS RxE,2015,600000,125000,CT24,ST13,680001,Diesel,Individual,Manual,First Owner,21.04 kmpl,1461 CC,83.8 bhp,8,Thrissur,ST13,CT24,R4,South,Kerala,N
5367,Hyundai i20 Active 1.4 SX,2016,720000,80000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
5368,Honda City S,2011,450000,110000,CT26,ST15,431001,Petrol,Individual,Manual,Third Owner,16.8 kmpl,1497 CC,116.4 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
5369,Hyundai Verna Transform SX VGT CRDi,2010,220000,80000,CT28,ST11,834001,Diesel,Individual,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
5370,Hyundai Verna 1.6 SX,2014,545000,100000,CT07,ST13,682024,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
5371,Volkswagen Vento Diesel Highline,2011,370000,100000,CT08,ST29,700053,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
5372,Mahindra Bolero LX Non AC BSIII,2010,450000,78000,CT23,ST12,574142,Diesel,Individual,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,7,Mangalore,ST12,CT23,R4,South,Karnataka,N
5373,Hyundai i20 Petrol CVT Asta,2018,750000,15000,CT01,ST15,400035,Petrol,Individual,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
5374,Mahindra Scorpio S10 7 Seater,2015,1100000,70000,CT09,ST34,110029,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,7,Delhi,ST34,CT09,R5,North,Delhi,N
5375,Maruti Baleno Alpha 1.2,2019,711000,5000,CT20,ST28,208002,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
5376,Maruti Alto K10 VXI,2016,285000,75000,CT08,ST29,700053,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
5377,Maruti Baleno Alpha,2020,749000,5500,CT10,ST12,560063,Petrol,Individual,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
5378,Renault Duster 110PS Diesel RxL,2016,550000,80000,CT19,ST12,570004,Diesel,Individual,Manual,Second Owner,19.64 kmpl,1461 CC,108.45 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
5379,Maruti Swift Dzire VDi,2010,300000,120000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,N
5380,Maruti Baleno Sigma 1.3,2017,625000,70000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,N
5381,Hyundai i20 Active 1.2 SX,2017,650000,80000,CT20,ST28,208002,Petrol,Individual,Manual,Second Owner,17.19 kmpl,1197 CC,81.86 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
5382,Hyundai Verna 1.6 SX CRDi (O),2014,575000,120000,CT08,ST29,700053,Diesel,Individual,Manual,Third Owner,22.32 kmpl,1582 CC,126.32 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
5383,Maruti Swift Dzire VDI,2016,631000,75000,CT25,ST01,524225,Diesel,Individual,Manual,Second Owner,26.59 kmpl,1248 CC,74 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
5384,Hyundai Verna Transform VGT CRDi,2010,220000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
5385,Tata Tigor 1.2 Revotron XZ Option,2017,600000,40000,CT01,ST15,400035,Petrol,Individual,Manual,Second Owner,20.3 kmpl,1199 CC,84 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
5387,Ford Fiesta Diesel Style,2012,390000,120000,CT28,ST11,834001,Diesel,Individual,Manual,First Owner,23.5 kmpl,1498 CC,88.7 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
5388,Mahindra Scorpio 2.6 Turbo 7 Str,2007,375000,110000,CT23,ST12,574142,Diesel,Individual,Manual,Fourth & Above Owner,12.7 kmpl,2609 CC,116.6 bhp,8,Mangalore,ST12,CT23,R4,South,Karnataka,N
5389,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,340000,110000,CT07,ST13,682024,Diesel,Individual,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
5390,Tata Tiago 2019-2020 XZ Plus Diesel,2019,670000,2000,CT06,ST22,302029,Diesel,Individual,Manual,First Owner,27.28 kmpl,1047 CC,69 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,N
5391,Maruti Swift Dzire VDI,2014,530000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
5392,Maruti Alto K10 VXI AGS,2015,350000,38000,CT16,ST23,737101,Petrol,Individual,Automatic,Second Owner,23.95 kmpl,998 CC,67.05 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,N
5393,Maruti Celerio ZXI Optional,2014,415000,46000,CT14,ST07,395101,Petrol,Dealer,Manual,First Owner,21.63 kmpl,998 CC,67.04 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,N
5394,Maruti Ertiga 1.5 ZDI,2014,700000,102000,CT18,ST21,141003,Diesel,Dealer,Manual,First Owner,24.2 kmpl,1498 CC,93.87 bhp,7,Ludhiana,ST21,CT18,R5,North,Punjab,N
5395,BMW X1 sDrive20d M Sport,2012,925000,96000,CT01,ST15,400035,Diesel,Dealer,Automatic,Second Owner,19.62 kmpl,1998 CC,190 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
5396,Renault KWID 1.0 RXT AMT Opt,2017,375000,20000,CT19,ST12,570004,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,999 CC,67 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
5397,Maruti Swift Dzire VXI,2015,575000,16000,CT08,ST29,700053,Petrol,Dealer,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
5398,Hyundai i20 1.2 Sportz,2013,425000,23000,CT18,ST21,141003,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1197 CC,80 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,N
5399,Ford Figo 1.2P Ambiente MT,2011,245000,25000,CT19,ST12,570004,Petrol,Dealer,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
5400,Hyundai Verna SX Opt,2015,540000,35000,CT07,ST13,682024,Petrol,Dealer,Manual,Second Owner,17.7 kmpl,1497 CC,113.42 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
5401,Mercedes-Benz New C-Class C 250 CDI Elegance,2011,1000000,90000,CT10,ST12,560063,Diesel,Dealer,Automatic,First Owner,14.94 kmpl,2143 CC,204 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
5402,Hyundai i10 Sportz 1.2,2013,291000,37000,CT12,ST28,201301,Petrol,Dealer,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
5403,Maruti Baleno Delta 1.2,2017,600000,34000,CT06,ST22,302029,Petrol,Dealer,Manual,Second Owner,21.4 kmpl,1197 CC,83.1 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,N
5404,Hyundai Verna SX,2012,355000,60000,CT25,ST01,524225,Petrol,Dealer,Manual,First Owner,17.7 kmpl,1497 CC,113.42 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
5405,Hyundai i10 Magna,2010,225000,50000,CT09,ST34,110029,Petrol,Dealer,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
5406,Chevrolet Enjoy 1.4 LTZ 7,2013,350000,37000,CT25,ST01,524225,Petrol,Dealer,Manual,First Owner,13.7 kmpl,1399 CC,98.79 bhp,7,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
